student_id,age,education_level,career_goal,experience_level,study_hours_per_week,learning_style,interest_ai,interest_data_science,interest_web_dev,interest_backend,interest_frontend,interest_mobile,interest_cloud,interest_cybersecurity,python_score,cpp_score,java_score,javascript_score,html_score,css_score,sql_score,database_score,statistics_score,probability_score,linear_algebra_score,calculus_score,machine_learning_score,deep_learning_score,git_score,linux_score,docker_score,cloud_score,sessions_completed,avg_session_duration,projects_completed,quiz_attempts,quiz_avg_score,consistency_score,streak_days,target_completion_months,available_hours_weekly,recommended_next_topic,recommended_difficulty,learning_path_stage
STU09000,17,Master,Backend Developer,Beginner,9.07,Kinesthetic,2.71,46.21,100.0,56.5,66.08,50.71,43.48,26.85,36.7,45.41,52.38,33.82,31.83,23.48,41.47,44.91,4.35,16.77,25.21,11.23,5.72,5.63,53.28,51.06,49.68,21.364846630425205,7,66.89,3,7,19.79,44.6,9.0,12,5.1,SQL,Easy,1
STU09001,22,Bachelor,AI Engineer,Intermediate,18.92,Reading/Writing,83.24,69.62,28.04,29.04,49.82,39.27,8.42,37.55,42.88,36.02,14.59,31.06,20.37,9.72,38.25,50.67,41.52,58.93,82.9,52.62,71.42,33.09,43.23,38.21,30.8,0.0968827003194519,49,33.09,0,10,52.83,63.75,11.0,3,16.0,Deep Learning,Medium,3
STU09002,24,Bachelor,Software Engineer,Beginner,9.46,Kinesthetic,51.48,41.03,55.93,53.46,34.42,19.67,22.61,41.56,33.46,41.8,19.68,2.65,22.34,32.82,13.56,37.22,11.27,15.63,21.33,18.29,23.29,18.23,55.27,16.83,24.86,5.595129583771859,34,30.22,9,9,55.03,53.95,11.0,3,7.6,Pandas,Easy,1
STU09003,25,Master,ML Engineer,Beginner,17.58,Kinesthetic,88.43,84.78,87.61,51.34,49.43,15.04,29.39,20.9,41.14,28.44,19.0,11.29,22.24,20.51,65.79,18.15,50.09,27.26,52.91,46.9,69.9,32.86,22.12,21.79,12.6,29.22340879805704,37,34.25,7,9,48.7,50.97,2.0,6,5.8,Node.js,Hard,1
STU09004,27,Master,Software Engineer,Beginner,10.31,Kinesthetic,80.31,93.9,51.51,20.07,60.48,41.7,55.15,15.36,25.92,18.31,12.03,20.09,15.7,21.42,37.7,18.9,27.53,13.43,24.52,24.05,22.2,20.26,46.27,37.54,24.32,11.64793420418037,4,40.92,1,20,56.8,67.67,3.0,3,27.9,SQL,Easy,1
STU09005,27,Bachelor,Software Engineer,Beginner,12.92,Kinesthetic,82.96,24.81,53.31,22.16,49.36,47.22,48.04,51.23,48.66,51.44,26.97,19.68,29.01,26.86,9.11,47.14,36.0,18.81,20.92,18.35,16.87,10.91,51.53,26.09,5.78,14.587574568597557,69,65.01,0,5,78.64,85.01,2.0,9,9.2,Linux,Easy,4
STU09006,18,Bachelor,Backend Developer,Beginner,26.76,Reading/Writing,91.17,66.13,60.61,22.92,42.89,18.25,56.07,44.56,20.28,12.95,23.99,32.13,52.01,13.53,34.81,41.45,33.58,37.52,38.43,14.51,42.63,14.79,43.38,41.03,50.67,34.23323099372745,24,50.44,4,10,56.795,94.38,7.0,6,17.7,SQL,Easy,2
STU09007,27,PhD,Software Engineer,Beginner,12.61,Kinesthetic,35.52,50.48,47.26,17.41,36.69,7.18,59.23,60.96,42.29,42.2,52.44,0.0,0.29,35.51,51.31,31.14,32.01,28.2,22.97,0.0,0.53,22.21,65.56,16.23,13.1,7.695693577115213,48,73.87,3,7,56.795,29.32,8.0,6,32.3,Linux,Medium,2
STU09008,30,Bachelor,Frontend Developer,Intermediate,8.37,Auditory,81.31,31.37,100.0,40.71,63.38,76.56,59.28,55.39,50.55,4.93,24.25,40.9,79.14,23.39,38.05,4.08,17.84,41.59,42.25,37.34,33.61,20.9,29.61,30.57,5.99,21.364846630425205,48,83.45,6,4,40.25,57.49,2.0,12,14.9,CSS,Hard,3
STU09009,26,Master,Backend Developer,Beginner,6.87,Visual,24.98,38.3,37.09,45.41,38.77,52.59,42.26,7.81,36.84,31.09,27.76,33.62,34.46,27.51,55.98,52.21,15.95,25.36,33.41,17.64,22.31,0.15,37.43,63.21,17.5,5.849352151262182,66,24.56,1,3,18.26,55.51,10.0,9,16.8,SQL,Medium,5
STU09010,31,High School,Software Engineer,Intermediate,16.33,Auditory,7.91,54.39,43.91,51.24,62.69,32.36,65.4,28.49,30.24,63.79,55.09,6.74,27.61,20.18,71.23,0.0,32.46,14.23,37.15,27.72,7.26,33.37,54.9,56.22,22.78,38.036222373868895,23,20.59,3,6,56.795,15.01,5.0,6,4.7,Python,Hard,1
STU09011,29,Bachelor,ML Engineer,Advanced,23.9,Reading/Writing,63.08,70.39,63.31,31.08,18.44,59.79,42.83,6.79,93.33,23.76,27.03,38.19,49.6,46.8,56.94,32.99,78.18,63.72,45.82,51.58,81.44,42.96,51.56,19.25,46.88,47.89525046429999,52,84.82,3,1,24.01,87.96,14.0,12,13.1,Deep Learning,Hard,5
STU09012,22,Bachelor,Backend Developer,Beginner,18.2,Reading/Writing,56.5,58.16,53.15,45.49,48.61,84.69,1.74,12.06,25.57,32.0,27.02,35.18,35.48,17.3,26.98,28.99,27.92,17.73,10.9,27.84,37.5,6.34,61.66,38.79,43.46,0.0,44,41.69,2,0,43.85,57.5,12.0,24,15.0,SQL,Easy,1
STU09013,27,Bachelor,AI Engineer,Advanced,34.66,Kinesthetic,85.96,65.25,59.59,21.9,53.47,50.45,39.84,0.0,55.4,15.79,11.23,32.84,35.73,38.57,90.36,51.49,73.27,62.58,100.0,72.8,47.1,49.18,66.06,58.94,0.0,28.25795174901613,93,23.9,6,10,56.795,36.15,7.0,6,10.4,Linux,Hard,3
STU09014,21,Bachelor,Data Scientist,Beginner,14.54,Auditory,78.12,36.86,52.91,53.81,42.77,38.69,47.74,53.57,59.04,34.86,6.35,17.0,30.53,20.86,5.22,50.48,36.99,12.61,55.43,21.56,64.59,46.84,26.94,0.0,7.84,11.49470608076749,25,68.74,7,7,52.64,24.45,5.0,9,12.2,Git,Medium,1
STU09015,27,Master,Cybersecurity Engineer,Intermediate,8.7,Auditory,53.17,53.75,67.65,59.67,61.39,47.1,6.64,89.96,41.1,38.4,35.16,27.99,36.87,12.82,33.52,5.14,25.54,33.78,27.26,2.73,53.16,16.59,65.1,53.28,2.9,23.33388898839414,12,28.19,1,8,17.12,19.37,3.0,3,20.8,Git,Medium,2
STU09016,34,High School,AI Engineer,Advanced,27.62,Reading/Writing,77.82,89.02,41.73,1.72,46.77,56.76,29.3,44.66,100.0,48.12,17.83,47.29,18.53,63.47,54.15,43.75,97.47,64.05,44.16,43.58,82.55,70.23,61.08,58.91,6.55,30.593189315139263,27,26.78,3,16,56.795,48.69,9.0,6,8.7,AI Agents,Hard,4
STU09017,28,Bachelor,Backend Developer,Intermediate,5.43,Kinesthetic,54.5,30.67,56.32,55.3,53.9,45.77,63.45,54.39,54.88,1.84,59.45,52.93,16.99,11.26,54.18,79.93,42.14,38.74,19.82,0.0,18.56,1.41,68.38,10.65,67.56,45.54618610807598,22,101.99,8,8,56.795,62.13,8.0,12,8.7,SQL,Medium,2
STU09018,18,Bachelor,Data Scientist,Beginner,7.51,Kinesthetic,63.97,82.51,51.19,62.98,40.55,36.47,22.95,8.12,64.3,11.63,0.0,33.16,10.72,29.46,47.25,34.66,61.94,50.08,54.53,21.92,65.01,47.21,32.53,35.49,26.74,50.94463429974923,10,41.72,1,8,44.27,76.05,3.0,6,13.8,Statistics,Easy,1
STU09019,18,Bachelor,Backend Developer,Beginner,12.77,Reading/Writing,57.26,55.16,72.01,58.86,78.04,14.83,39.73,74.98,22.14,10.76,27.75,32.24,0.42,17.63,55.12,60.75,14.09,13.67,9.31,20.34,13.0,0.0,56.31,67.31,23.44,21.364846630425205,82,47.4,6,5,48.07,45.19,7.0,3,24.7,SQL,Easy,2
STU09020,19,Master,Full Stack Developer,Beginner,6.59,Kinesthetic,81.61,76.55,67.63,60.22,21.74,53.14,81.65,40.44,16.98,0.0,30.92,27.45,37.7,0.0,65.6,38.39,13.66,17.16,0.0,6.98,12.73,1.09,54.96,59.0,9.67,19.73009561410568,15,13.95,3,8,26.31,62.16,9.0,9,26.4,System Design,Medium,1
STU09021,35,Master,Data Scientist,Advanced,16.85,Kinesthetic,70.08,84.6,59.15,89.82,22.68,39.56,53.59,12.71,69.73,30.1,52.18,21.31,68.09,49.15,60.12,33.69,72.42,21.05,99.48,66.1,90.81,58.24,30.94,47.83,37.41,37.27788523973983,6,62.16,0,5,53.43,32.51,7.0,6,10.3,Deep Learning,Hard,4
STU09022,27,Bachelor,Cybersecurity Engineer,Beginner,9.4,Visual,30.71,84.96,51.94,38.29,14.91,34.38,43.73,36.29,30.01,45.25,0.0,43.22,36.33,29.03,4.07,28.68,15.34,0.0,24.91,15.56,26.16,17.39,18.82,46.37,29.9,42.92002332489219,23,41.08,2,9,52.58,59.52,1.0,9,20.2,RAG,Easy,1
STU09023,26,Bachelor,AI Engineer,Beginner,22.98,Kinesthetic,100.0,88.83,42.65,82.63,75.16,46.64,37.46,48.7,58.5,21.94,8.08,23.41,30.83,9.29,16.34,19.61,41.46,40.7,56.21,60.09,18.33,39.45,26.52,0.0,0.99,27.072629013751936,35,32.02,2,6,63.51,51.53,7.0,3,6.4,Git,Easy,2
STU09024,24,Master,ML Engineer,Beginner,16.33,Reading/Writing,85.87,43.85,29.37,34.05,61.43,31.63,60.33,18.15,45.97,21.1,10.56,23.46,19.4,35.02,38.46,21.62,59.33,53.25,52.35,18.48,54.14,41.88,25.54,16.09,16.28,16.627360006761425,65,79.12,4,10,45.78,64.32,14.0,6,6.4,Git,Easy,1
STU09025,26,Master,Backend Developer,Beginner,37.97,Auditory,50.35,41.81,69.92,74.42,64.1,59.87,51.67,8.7,23.78,31.64,25.75,27.01,27.92,29.65,51.37,46.86,32.52,24.61,4.56,34.78,30.46,0.0,53.16,54.82,18.19,0.363504602267109,42,53.78,4,1,76.03,28.11,6.0,12,11.6,Kubernetes,Easy,1
STU09026,20,Master,Frontend Developer,Beginner,4.23,Kinesthetic,83.79,20.92,51.53,37.94,39.49,31.96,73.65,20.78,32.89,11.84,35.13,64.38,58.25,71.81,20.45,28.26,1.21,53.83,14.67,13.35,3.26,0.0,35.3,24.49,0.0,18.75923097989249,4,27.97,4,10,61.21,91.92,11.0,3,21.4,JavaScript,Medium,1
STU09027,26,Bachelor,Full Stack Developer,Beginner,16.17,Auditory,40.23,75.22,71.87,100.0,67.84,24.43,72.73,23.12,29.95,22.3,26.02,33.36,31.99,25.62,51.22,42.4,38.45,24.43,41.23,30.99,20.36,26.57,43.98,36.51,35.46,22.446949030907213,1,28.9,3,9,44.41,38.24,7.0,3,16.9,SQL,Easy,1
STU09028,31,PhD,Full Stack Developer,Intermediate,13.19,Kinesthetic,60.46,47.82,67.32,57.57,46.3,44.09,27.17,39.82,29.82,21.47,49.33,37.0,16.7,68.5,68.06,49.79,39.98,35.7,32.62,21.88,8.91,8.04,56.58,72.31,44.42,42.03050248303208,27,24.94,4,14,54.01,26.47,9.0,6,11.3,System Design,Easy,3
STU09029,18,High School,Software Engineer,Beginner,13.11,Kinesthetic,23.65,58.52,41.92,45.05,37.06,42.95,33.11,42.69,45.21,47.39,19.55,33.62,31.76,40.0,15.11,27.08,15.6,42.5,24.1,15.84,24.42,22.58,77.35,31.16,4.45,22.485446110238456,17,19.65,4,2,51.12,49.47,7.0,6,17.2,Linux,Medium,3
STU09030,21,Master,Software Engineer,Beginner,9.48,Visual,41.67,20.44,38.29,33.31,48.83,31.03,67.32,37.1,40.4,50.16,26.85,35.13,25.93,32.73,27.97,28.9,21.56,21.63,16.98,7.01,26.47,16.95,57.35,22.5,29.73,24.45239781779413,12,74.58,3,7,77.37,32.99,2.0,9,18.4,Linux,Easy,1
STU09031,20,Bachelor,Unknown,Beginner,14.82,Reading/Writing,52.86,48.75,50.99,69.06,57.18,52.97,64.73,54.93,53.34,13.2,16.33,35.34,0.0,11.2,15.98,11.25,52.89,61.73,62.3,50.01,53.48,23.16,37.37,27.81,16.5,32.05973669570875,3,50.49,9,5,52.58,71.83,8.0,12,10.0,Git,Easy,2
STU09032,18,Bachelor,AI Engineer,Beginner,3.73,Kinesthetic,82.54,64.67,44.53,51.07,0.0,63.41,48.82,20.72,37.59,28.76,17.64,22.15,31.57,28.69,8.85,60.0,59.05,52.63,26.55,42.17,70.25,25.75,38.96,17.7,34.75,18.91572575080088,19,37.01,7,1,70.28,84.35,9.0,1,10.8,Deep Learning,Medium,4
STU09033,29,High School,Data Scientist,Intermediate,3.66,Visual,95.79,71.51,41.74,30.75,53.7,55.15,21.27,22.93,26.14,41.89,46.54,18.63,47.34,39.06,23.65,17.63,64.78,54.97,72.74,42.72,59.56,21.49,44.25,16.6,0.0,27.47463538073892,61,42.14,2,21,65.46,55.56,5.0,12,29.1,Linux,Medium,1
STU09034,27,Bachelor,AI Engineer,Beginner,7.4,Kinesthetic,75.12,53.13,55.95,43.81,60.46,60.63,34.09,28.8,55.68,20.94,14.5,26.84,2.36,28.93,44.87,50.3,54.55,40.36,29.3,43.68,48.26,15.97,21.27,22.85,29.05,1.2665218062877506,33,17.59,9,7,71.16,72.85,9.0,18,13.8,Git,Medium,1
STU09035,18,Associate,ML Engineer,Beginner,3.64,Auditory,95.22,65.03,42.14,37.92,27.06,6.79,23.49,35.96,55.78,45.89,7.96,15.7,37.89,16.59,31.57,26.61,61.67,41.92,34.37,36.08,38.54,12.28,3.74,24.33,15.44,21.364846630425205,26,48.92,1,15,61.08,11.6,6.0,12,21.7,Git,Medium,1
STU09036,24,Bachelor,Data Scientist,Beginner,15.33,Auditory,78.4,80.26,54.79,58.05,72.55,10.44,57.82,56.68,39.61,12.46,7.33,18.84,27.13,21.66,57.62,26.78,56.87,58.66,79.79,52.56,22.55,40.0,31.73,36.78,17.45,0.0,17,51.2,3,13,57.03,32.05,13.0,6,19.6,Kubernetes,Hard,2
STU09037,26,Bachelor,AI Engineer,Beginner,6.68,Reading/Writing,65.2,83.74,67.26,27.11,42.68,47.47,58.2,41.46,40.35,25.16,11.34,31.28,52.05,34.11,43.43,24.36,48.77,57.61,74.81,59.35,49.47,28.74,20.34,18.14,18.44,20.24991781528145,11,28.97,3,4,22.19,49.77,1.0,2,10.8,Git,Easy,4
STU09038,24,PhD,Frontend Developer,Intermediate,11.61,Kinesthetic,72.04,46.38,65.19,0.0,48.67,30.94,63.53,7.12,37.15,3.11,2.46,95.81,78.02,73.66,36.45,32.89,51.96,44.46,0.0,20.52,0.0,32.0,42.93,41.72,19.93,18.11623796888331,3,91.55,4,15,76.35,34.08,7.0,2,6.5,Microservices,Easy,3
STU09039,24,Associate,Data Scientist,Intermediate,14.4,Kinesthetic,97.66,92.06,48.46,57.71,63.73,49.08,41.74,0.0,55.88,30.97,3.18,50.55,30.3,42.57,20.83,45.83,28.66,50.11,25.19,20.83,15.1,21.5,31.5,28.79,33.01,25.093223721107677,23,59.11,5,7,64.35,47.66,17.0,2,11.0,Git,Medium,2
STU09040,17,Bachelor,Software Engineer,Beginner,10.97,Auditory,67.1,65.56,11.33,69.56,74.43,70.8,40.82,66.83,33.58,35.33,34.84,36.94,34.13,17.03,27.68,38.32,38.15,46.17,3.48,52.98,16.43,4.54,39.46,31.51,0.0,21.53354273737095,11,48.12,0,8,68.51,80.43,9.0,12,8.3,Git,Easy,1
STU09041,21,Associate,Software Engineer,Beginner,17.92,Auditory,43.78,79.78,58.25,50.14,38.09,37.01,22.67,28.93,16.06,43.68,30.97,22.99,14.29,18.67,20.11,29.52,10.23,32.51,30.57,30.22,32.92,7.6,51.2,19.16,7.72,0.6335999808383107,125,27.02,1,8,61.04,70.31,37.0,2,9.7,Python,Easy,1
STU09042,20,Bachelor,Software Engineer,Beginner,9.05,Reading/Writing,26.14,80.74,16.23,45.06,48.07,55.06,31.09,53.76,22.93,56.77,36.42,14.87,30.78,27.58,19.96,32.84,11.29,30.8,15.96,17.01,5.24,9.68,43.56,19.55,24.09,16.33457220592314,14,94.55,1,5,55.0,62.9,10.0,3,21.5,Python,Easy,2
STU09043,29,Bachelor,Unknown,Intermediate,11.56,Kinesthetic,83.03,70.57,54.4,20.9,85.28,11.94,38.19,24.32,88.9,33.03,22.31,44.4,11.81,8.24,33.15,24.2,64.06,51.48,61.81,56.08,98.78,69.64,58.58,59.76,13.13,24.211712826065757,24,51.6,8,9,79.82,79.57,9.0,3,4.8,Deep Learning,Easy,3
STU09044,27,Associate,Frontend Developer,Beginner,8.84,Visual,71.81,30.32,57.12,38.75,61.52,48.8,44.66,0.0,43.96,14.55,37.81,54.94,58.55,55.52,6.71,15.53,30.36,23.9,20.66,11.41,25.24,0.0,13.48,34.26,26.71,30.2658404257357,15,77.77,4,7,42.92,32.52,13.0,3,6.3,Statistics,Easy,1
STU09045,29,Bachelor,Data Scientist,Advanced,21.03,Visual,67.91,66.88,43.63,39.28,22.52,24.88,41.29,31.06,66.38,46.04,6.1,35.32,30.3,57.55,73.92,33.71,56.3,23.26,73.45,75.39,58.1,58.8,22.34,18.42,59.49,23.355539291901568,24,39.63,1,6,62.78,48.18,10.0,12,12.4,Pandas,Easy,3
STU09046,18,Associate,Software Engineer,Advanced,5.38,Visual,43.01,59.94,28.56,50.96,22.31,56.43,39.75,43.62,42.31,34.89,29.01,15.08,14.77,32.08,37.21,14.19,30.3,33.52,6.89,40.12,28.59,8.92,41.22,24.65,0.0,11.666103895098,19,81.78,0,3,0.0,22.25,4.0,2,3.1,Linux,Easy,4
STU09047,25,Bachelor,Data Scientist,Advanced,15.02,Visual,79.66,72.4,33.66,29.97,0.0,60.34,45.31,44.34,52.69,30.2,29.59,36.16,49.32,39.08,65.38,6.52,76.39,56.66,72.19,40.39,33.31,39.55,58.79,50.8,22.89,29.534160974189888,8,131.17,6,3,59.06,59.85,8.0,12,21.1,Git,Hard,4
STU09048,26,High School,ML Engineer,Beginner,30.13,Auditory,44.69,68.87,7.7,67.57,12.05,56.07,60.67,5.38,49.3,22.35,18.27,9.18,34.72,17.5,42.87,21.4,34.26,30.46,61.85,22.91,58.68,42.59,30.52,22.57,0.6,12.13111780293346,16,134.43,3,9,85.24,25.72,5.0,6,13.7,Git,Hard,3
STU09049,27,Master,Cybersecurity Engineer,Beginner,15.93,Reading/Writing,20.34,53.79,67.73,49.72,50.59,47.16,66.9,37.1,29.31,6.77,21.01,28.62,27.44,30.84,17.38,5.87,38.72,40.21,18.86,30.58,25.76,21.33,29.59,59.99,24.4,10.773630797080758,10,22.78,2,10,61.69,46.02,4.0,2,18.3,Git,Easy,1
STU09050,25,High School,Data Scientist,Beginner,8.37,Visual,89.62,60.3,45.46,61.87,72.79,61.64,27.53,46.9,66.2,18.73,14.31,9.67,36.25,39.37,47.08,11.93,94.78,55.06,44.28,52.42,72.85,47.93,32.67,23.97,0.0,11.241877117038618,5,41.08,1,9,49.82,68.26,9.0,24,9.5,Deep Learning,Easy,2
STU09051,22,Bachelor,Software Engineer,Beginner,14.66,Kinesthetic,57.58,39.4,39.7,50.95,67.66,37.42,42.0,47.01,14.24,38.77,18.78,0.54,38.13,31.31,13.44,26.87,40.96,34.0,35.4,28.03,0.0,24.66,36.61,7.89,9.65,48.96644904433407,19,106.8,2,5,24.46,60.91,5.0,18,12.9,Git,Medium,2
STU09052,35,High School,Frontend Developer,Advanced,8.09,Reading/Writing,62.47,34.13,23.49,23.62,68.58,55.11,61.85,15.26,55.48,39.75,33.44,61.14,54.84,68.73,56.61,78.56,24.19,31.07,12.89,0.0,41.7,0.21,42.77,18.37,54.33,25.960070097538576,27,57.6,10,5,64.6,47.47,10.0,6,7.7,JavaScript,Hard,4
STU09053,17,Master,AI Engineer,Beginner,23.03,Reading/Writing,85.28,86.94,40.1,45.79,50.4,42.79,41.66,36.74,51.16,34.21,34.89,4.53,19.64,11.3,46.77,20.04,48.65,39.71,52.11,47.78,41.26,56.95,15.25,26.76,12.82,7.143191426791831,7,38.27,2,18,95.63,51.89,1.0,6,16.0,Git,Easy,2
STU09054,26,High School,Full Stack Developer,Beginner,15.76,Auditory,28.82,49.19,45.57,64.8,71.57,64.01,77.25,4.84,50.72,11.15,39.95,41.78,15.4,21.56,56.26,62.43,29.96,38.22,41.17,18.64,17.67,14.87,62.72,31.61,30.79,27.378335203936437,5,82.72,3,6,77.41,30.65,6.0,6,14.6,SQL,Easy,1
STU09055,36,Bachelor,Full Stack Developer,Advanced,13.23,Visual,41.87,61.65,25.89,74.97,12.93,14.59,58.24,37.9,52.27,1.42,49.37,82.23,37.2,41.05,38.41,77.93,34.65,42.34,19.94,59.15,22.48,18.71,66.18,66.97,44.95,46.41515670251216,15,32.47,2,11,48.5,43.92,9.0,9,10.5,SQL,Hard,4
STU09056,27,Master,Cloud Engineer,Intermediate,27.94,Auditory,48.85,51.76,55.65,28.22,43.18,45.3,37.75,17.88,43.35,14.18,0.0,21.82,9.09,30.2,36.59,29.47,48.81,24.44,10.02,28.69,19.26,2.34,17.74,60.61,51.03,36.73356714386105,16,32.23,3,1,38.46,67.47,7.0,24,10.9,Docker,Medium,4
STU09057,23,Bachelor,Frontend Developer,Beginner,12.51,Auditory,64.0,39.4,54.55,79.62,46.72,41.21,56.91,52.84,25.91,0.0,20.36,58.71,60.43,64.79,29.9,0.22,32.77,47.58,11.19,0.0,3.02,6.04,15.87,57.29,33.08,17.581792892027487,11,47.46,4,4,48.59,59.12,7.0,12,19.4,JavaScript,Easy,2
STU09058,26,Bachelor,Cybersecurity Engineer,Beginner,4.99,Reading/Writing,46.12,44.51,94.33,41.37,40.51,47.3,67.04,66.61,33.64,13.18,29.62,27.45,36.39,16.91,33.56,6.68,33.27,27.85,34.28,33.05,4.13,14.27,12.38,80.0,4.7,17.7422222587614,18,32.36,7,5,86.32,48.04,11.0,6,19.8,Git,Easy,1
STU09059,17,Bachelor,Software Engineer,Beginner,12.43,Auditory,63.28,24.11,44.96,34.1,5.8,48.0,11.55,21.82,55.86,24.62,34.73,13.89,30.72,24.23,37.6,0.0,28.03,23.81,29.36,7.53,21.6,19.31,45.75,17.24,12.73,12.75982425636854,0,33.97,4,14,67.59,76.53,0.0,6,40.0,Linux,Medium,3
STU09060,34,Bachelor,Full Stack Developer,Advanced,10.14,Reading/Writing,40.37,56.78,57.11,48.12,62.2,24.7,37.68,2.22,40.47,27.94,68.2,43.37,23.12,33.08,79.55,94.56,23.46,41.5,53.43,65.95,10.87,19.82,74.44,55.66,53.89,38.80105071204674,12,46.26,4,4,61.14,22.81,0.0,18,11.0,System Design,Medium,4
STU09061,18,High School,AI Engineer,Beginner,11.78,Visual,100.0,100.0,76.6,41.83,56.96,27.9,58.23,60.59,52.63,37.41,21.25,41.55,11.41,20.96,47.96,18.98,64.5,71.75,67.21,19.48,57.78,45.64,32.71,43.29,16.56,30.222086173180383,15,11.31,4,21,28.21,39.54,2.0,6,10.3,Git,Easy,2
STU09062,22,Bachelor,AI Engineer,Intermediate,16.14,Visual,76.14,71.97,41.21,32.84,73.63,57.43,36.5,33.55,63.38,21.9,20.32,15.64,56.57,23.18,17.7,12.09,53.3,59.05,76.71,42.72,75.4,54.46,59.97,27.41,43.23,23.00390683400911,4,67.84,4,18,57.38,27.95,6.0,12,5.1,Deep Learning,Easy,2
STU09063,17,PhD,ML Engineer,Beginner,18.22,Reading/Writing,94.24,89.59,48.72,43.26,40.33,66.57,31.26,48.96,65.24,32.84,11.62,21.5,29.94,28.19,37.27,24.55,30.89,32.59,33.6,34.4,56.6,20.59,24.81,10.06,19.32,17.493192952973597,30,65.28,3,8,59.32,58.29,8.0,6,7.0,SQL,Easy,1
STU09064,20,Bachelor,Full Stack Developer,Beginner,6.25,Visual,63.82,30.09,89.98,89.07,54.34,24.45,23.52,34.82,18.51,30.52,40.98,26.66,28.37,31.6,48.8,65.11,29.38,0.0,32.52,14.46,0.0,16.23,48.67,60.62,48.14,27.965884205575044,11,24.97,3,6,67.07,53.97,10.0,3,29.1,Statistics,Easy,1
STU09065,32,Bachelor,Software Engineer,Intermediate,12.12,Reading/Writing,9.78,16.97,50.57,36.46,62.52,21.14,32.64,32.5,35.23,31.86,39.34,40.63,0.41,35.03,25.86,29.11,0.0,32.23,42.01,26.13,4.61,29.36,57.92,11.18,26.34,0.0,29,51.05,2,9,56.795,55.09,6.0,9,7.7,Python,Medium,2
STU09066,31,Bachelor,Frontend Developer,Intermediate,10.64,Auditory,61.5,45.12,65.9,46.71,38.77,86.03,40.01,0.0,36.42,22.81,32.38,40.03,38.84,85.86,48.97,54.12,10.02,20.05,38.39,47.67,56.56,7.14,49.79,0.0,21.0,21.364846630425205,36,23.24,14,9,42.14,63.5,3.0,9,17.2,JavaScript,Medium,1
STU09067,34,Master,Data Scientist,Intermediate,13.61,Kinesthetic,71.78,100.0,71.37,45.77,44.66,45.45,63.18,0.0,43.23,33.35,32.22,34.15,32.54,58.52,30.15,18.54,53.64,64.26,61.67,54.41,48.37,22.12,17.07,14.86,43.66,45.38545637893673,9,59.74,3,5,28.67,50.17,10.0,6,11.8,Git,Medium,1
STU09068,26,High School,Frontend Developer,Beginner,15.39,Auditory,49.13,20.61,90.37,31.28,82.95,33.42,75.68,39.66,52.02,22.64,27.08,29.08,32.75,68.51,20.62,33.8,32.48,4.01,12.19,36.29,22.01,17.35,36.37,25.2,2.06,23.738241130689666,8,60.07,1,10,42.6,18.03,5.0,6,9.4,JavaScript,Easy,1
STU09069,19,Bachelor,Backend Developer,Beginner,11.5,Visual,61.39,72.02,100.0,23.4,15.15,28.03,57.86,14.88,23.4,15.37,28.07,30.44,27.47,3.09,39.92,47.68,11.74,53.53,26.79,19.1,13.31,14.51,58.73,59.06,14.8,18.00967724563482,12,21.77,0,13,85.45,70.85,5.0,9,5.2,SQL,Easy,1
STU09070,28,Associate,Data Scientist,Intermediate,5.77,Kinesthetic,72.58,77.15,67.05,34.45,50.53,53.23,40.87,36.89,51.55,18.54,35.4,6.85,1.11,50.51,34.14,34.95,78.07,63.79,80.57,32.89,50.49,21.16,25.35,36.31,7.69,27.96619642799973,86,71.54,4,10,45.73,23.61,2.0,9,7.4,Git,Medium,3
STU09071,32,Bachelor,Software Engineer,Intermediate,11.33,Visual,78.29,62.02,49.67,35.84,46.05,31.95,50.7,25.11,72.87,31.38,52.56,4.84,38.71,23.21,37.9,36.01,42.57,14.35,36.8,39.01,62.47,45.77,33.87,37.56,31.13,41.85947448803577,18,31.38,4,17,43.1,31.82,4.0,3,4.0,Git,Easy,1
STU09072,17,PhD,Data Scientist,Beginner,24.11,Reading/Writing,100.0,79.47,49.8,15.63,58.73,39.72,62.04,78.32,61.21,21.52,23.69,15.66,16.49,21.94,50.44,43.47,64.93,42.68,24.48,43.66,63.38,25.96,44.42,25.06,25.71,3.5093188016481243,4,37.68,6,2,74.26,54.85,4.0,9,36.2,Statistics,Easy,1
STU09073,18,Associate,Backend Developer,Beginner,6.14,Reading/Writing,57.77,41.61,65.02,27.43,63.44,92.18,42.3,31.96,19.69,21.1,8.04,26.18,21.03,27.67,54.42,69.78,28.35,13.01,19.4,29.28,28.72,0.0,56.85,43.45,31.5,10.8517710628655,14,57.65,1,8,28.92,26.34,7.0,6,7.9,SQL,Easy,2
STU09074,33,Bachelor,Backend Developer,Intermediate,27.12,Auditory,68.77,45.19,47.15,80.62,36.24,46.22,25.83,28.79,19.21,2.44,53.15,32.18,24.73,54.24,93.57,44.37,25.94,44.97,62.56,42.86,9.39,12.02,48.79,74.77,34.52,21.364846630425205,61,19.11,9,1,87.38,81.65,9.0,6,17.7,Node.js,Hard,1
